T_ms,lifecycle,substate,x,y,theta_deg,speed,adv_v,turn_v,dist_wp,counter,wps_left,mag_x_raw,mag_y_raw,yaw_gyro,yaw_mag,cal_status
99083,running,cruise,20.26,56.95,-175.63,0.39,2.05,-1.47,21.42,0,2,0.6853,-0.0682,-175.63,-29.30,not_cal
99161,running,cruise,20.22,56.95,-175.52,0.46,2.07,-1.46,21.38,0,2,0.6836,-0.0636,-175.52,-28.93,not_cal
99238,running,cruise,20.18,56.95,-175.41,0.63,2.08,-1.46,21.34,0,2,0.6843,-0.0668,-175.41,-29.19,not_cal
99315,running,cruise,20.13,56.94,-175.31,0.65,2.09,-1.46,21.29,0,2,0.6850,-0.0687,-175.31,-29.35,not_cal
99393,running,cruise,20.07,56.94,-175.20,0.85,2.09,-1.45,21.24,0,2,0.6850,-0.0687,-175.20,-29.35,not_cal
99469,running,cruise,20.00,56.93,-175.10,0.91,2.09,-1.46,21.17,0,2,0.6796,-0.0692,-175.10,-29.43,not_cal
99547,running,cruise,19.93,56.93,-174.99,0.91,2.08,-1.46,21.10,0,2,0.6831,-0.0750,-174.99,-29.89,not_cal
99625,running,cruise,19.85,56.92,-174.88,1.23,2.07,-1.46,21.03,0,2,0.6805,-0.0707,-174.88,-29.55,not_cal
99700,running,cruise,19.75,56.91,-174.78,1.43,2.04,-1.48,20.93,0,2,0.6861,-0.0654,-174.78,-29.06,not_cal
99777,running,cruise,19.65,56.90,-174.67,1.28,2.02,-1.49,20.83,0,2,0.6861,-0.0654,-174.67,-29.06,not_cal
99855,running,cruise,19.53,56.89,-174.56,1.95,1.97,-1.51,20.71,0,2,0.6808,-0.0637,-174.56,-28.96,not_cal
99931,running,cruise,19.35,56.87,-174.45,2.73,1.89,-1.56,20.53,0,2,0.6776,-0.0678,-174.45,-29.33,not_cal
100009,running,cruise,19.13,56.85,-174.34,2.71,1.77,-1.61,20.32,0,2,0.6815,-0.0715,-174.34,-29.61,not_cal
100087,running,cruise,18.90,56.83,-174.22,3.37,1.64,-1.68,20.10,0,2,0.6815,-0.0715,-174.22,-29.61,not_cal
100163,running,cruise,18.63,56.80,-174.11,3.68,1.83,-1.41,19.83,0,2,0.6803,-0.0699,-174.11,-29.48,not_cal
100240,running,cruise,18.37,56.77,-174.00,3.10,2.06,-1.47,19.58,0,2,0.6742,-0.0683,-174.00,-29.40,not_cal
100318,running,cruise,18.12,56.75,-173.89,3.45,1.94,-1.53,19.34,0,2,0.6796,-0.0704,-173.89,-29.53,not_cal
100393,running,cruise,17.85,56.72,-173.78,3.81,1.79,-1.61,19.07,0,2,0.6796,-0.0704,-173.78,-29.53,not_cal
100471,running,cruise,17.55,56.69,-173.66,3.87,1.61,-1.69,18.78,0,2,0.6803,-0.0686,-173.66,-29.38,not_cal
100549,running,cruise,17.26,56.65,-173.54,3.47,1.42,-1.79,18.50,0,2,0.6808,-0.0672,-173.54,-29.25,not_cal
100625,running,cruise,17.03,56.63,-173.40,2.85,1.27,-1.86,18.28,0,2,0.6765,-0.0666,-173.40,-29.24,not_cal
100702,running,cruise,16.81,56.60,-173.28,2.93,1.52,-1.59,18.06,0,2,0.6765,-0.0666,-173.28,-29.24,not_cal
100780,running,cruise,16.59,56.57,-173.17,2.75,1.72,-1.64,17.84,0,2,0.6784,-0.0750,-173.17,-29.93,not_cal
100856,running,cruise,16.40,56.55,-173.05,2.43,1.62,-1.69,17.66,0,2,0.6766,-0.0692,-173.05,-29.45,not_cal
100932,running,cruise,16.20,56.53,-172.92,2.74,1.52,-1.74,17.47,0,2,0.6768,-0.0725,-172.92,-29.73,not_cal
101011,running,cruise,15.97,56.50,-172.79,3.13,1.39,-1.81,17.24,0,2,0.6768,-0.0725,-172.79,-29.73,not_cal
101087,running,cruise,15.77,56.47,-172.66,2.32,1.27,-1.87,17.04,0,2,0.6747,-0.0664,-172.66,-29.24,not_cal
101164,running,cruise,15.61,56.45,-172.52,1.94,1.18,-1.91,16.89,0,2,0.6742,-0.0662,-172.52,-29.23,not_cal
101242,running,cruise,15.47,56.43,-172.38,1.75,1.11,-1.95,16.76,0,2,0.6758,-0.0659,-172.38,-29.19,not_cal
101318,running,cruise,15.33,56.41,-172.24,1.65,1.03,-1.98,16.62,0,2,0.6758,-0.0659,-172.24,-29.19,not_cal
101395,running,cruise,15.25,56.40,-172.10,0.49,1.01,-1.99,16.54,0,2,0.6733,-0.0728,-172.10,-29.79,not_cal
101473,running,cruise,15.23,56.40,-171.95,0.54,1.10,-1.66,16.52,0,2,0.6755,-0.0708,-171.95,-29.60,not_cal
101583,running,cruise,15.17,56.39,-171.78,0.28,1.55,-1.65,16.46,0,2,0.6731,-0.0735,-171.78,-29.85,not_cal
101660,running,cruise,15.18,56.39,-171.66,-0.37,1.74,-1.63,16.47,0,2,0.6769,-0.0731,-171.66,-29.78,not_cal
101737,running,cruise,15.18,56.39,-171.54,0.55,1.78,-1.61,16.47,0,2,0.6731,-0.0724,-171.54,-29.75,not_cal
101813,running,cruise,15.13,56.39,-171.42,0.29,1.79,-1.60,16.43,0,2,0.6731,-0.0724,-171.42,-29.75,not_cal
101890,running,cruise,15.13,56.39,-171.31,0.09,1.83,-1.59,16.42,0,2,0.6698,-0.0762,-171.31,-30.10,not_cal
101968,running,cruise,15.10,56.38,-171.19,0.60,1.85,-1.58,16.39,0,2,0.6740,-0.0715,-171.19,-29.68,not_cal
102044,running,cruise,15.04,56.37,-171.08,0.76,1.85,-1.57,16.34,0,2,0.6727,-0.0759,-171.08,-30.05,not_cal
102121,running,cruise,14.99,56.36,-170.96,0.73,1.86,-1.57,16.29,0,2,0.6727,-0.0759,-170.96,-30.05,not_cal
102198,running,cruise,14.92,56.35,-170.85,1.14,1.85,-1.58,16.21,0,2,0.6727,-0.0760,-170.85,-30.07,not_cal
102274,running,cruise,14.83,56.34,-170.74,1.04,1.83,-1.58,16.13,0,2,0.6728,-0.0736,-170.74,-29.86,not_cal
102351,running,cruise,14.76,56.33,-170.62,0.81,1.82,-1.59,16.06,0,2,0.6763,-0.0774,-170.62,-30.15,not_cal
102429,running,cruise,14.71,56.32,-170.50,0.59,1.83,-1.59,16.01,0,2,0.6763,-0.0774,-170.50,-30.15,not_cal
102505,running,cruise,14.66,56.31,-170.39,0.56,1.84,-1.58,15.97,0,2,0.6721,-0.0780,-170.39,-30.24,not_cal
102581,running,cruise,14.63,56.30,-170.28,0.49,1.86,-1.57,15.93,0,2,0.6776,-0.0760,-170.28,-30.02,not_cal
102659,running,cruise,14.59,56.30,-170.16,0.59,1.87,-1.56,15.89,0,2,0.6698,-0.0773,-170.16,-30.20,not_cal
102735,running,cruise,14.53,56.29,-170.05,0.88,1.87,-1.56,15.83,0,2,0.6698,-0.0773,-170.05,-30.20,not_cal
102811,running,cruise,14.45,56.27,-169.94,1.29,1.86,-1.57,15.75,0,2,0.6703,-0.0780,-169.94,-30.25,not_cal
102889,running,cruise,14.34,56.25,-169.82,1.55,1.82,-1.59,15.65,0,2,0.6724,-0.0741,-169.82,-29.90,not_cal
102965,running,cruise,14.21,56.23,-169.71,2.01,1.77,-1.62,15.51,0,2,0.6707,-0.0735,-169.71,-29.87,not_cal
103043,running,cruise,14.02,56.20,-169.59,2.77,1.67,-1.67,15.33,0,2,0.6707,-0.0735,-169.59,-29.87,not_cal
103120,running,cruise,13.80,56.16,-169.46,2.88,1.54,-1.73,15.11,0,2,0.6706,-0.0745,-169.46,-29.96,not_cal
103197,running,cruise,13.57,56.11,-169.34,3.29,1.39,-1.80,14.89,0,2,0.6700,-0.0750,-169.34,-30.01,not_cal
103274,running,cruise,13.31,56.06,-169.22,3.35,1.70,-1.64,14.63,0,2,0.6709,-0.0748,-169.22,-29.98,not_cal
103352,running,cruise,13.07,56.02,-169.09,3.25,1.59,-1.71,14.39,0,2,0.6684,-0.0795,-169.09,-30.40,not_cal
103428,running,cruise,12.81,55.97,-168.97,3.93,1.42,-1.79,14.13,0,2,0.6684,-0.0795,-168.97,-30.40,not_cal
103506,running,cruise,12.51,55.91,-168.83,3.65,1.22,-1.89,13.84,0,2,0.6766,-0.0780,-168.83,-30.19,not_cal
103584,running,cruise,12.24,55.85,-168.69,3.56,1.03,-1.99,13.57,0,2,0.6651,-0.0785,-168.69,-30.35,not_cal
103659,running,cruise,11.99,55.80,-168.55,3.33,1.03,-1.89,13.32,0,2,0.6664,-0.0785,-168.55,-30.34,not_cal
103736,running,cruise,11.75,55.76,-168.41,3.17,1.12,-1.94,13.09,0,2,0.6664,-0.0785,-168.41,-30.34,not_cal
103818,running,cruise,11.49,55.70,-168.26,3.33,1.00,-2.02,12.83,0,2,0.6665,-0.0798,-168.26,-30.44,not_cal
103900,running,cruise,11.23,55.65,-168.10,2.93,1.00,-2.12,12.57,0,2,0.6671,-0.0797,-168.10,-30.43,not_cal
103978,running,cruise,11.04,55.61,-167.94,2.45,1.00,-2.18,12.38,0,2,0.6675,-0.0868,-167.94,-31.03,not_cal
104058,running,cruise,10.84,55.56,-167.77,2.62,1.00,-2.25,12.19,0,2,0.6675,-0.0868,-167.77,-31.03,not_cal
104136,running,cruise,10.63,55.52,-167.60,2.71,1.00,-2.34,11.98,0,2,0.6661,-0.0806,-167.60,-30.52,not_cal
104215,running,cruise,10.44,55.48,-167.43,2.05,1.00,-2.20,11.79,0,2,0.6667,-0.0783,-167.43,-30.31,not_cal
104296,running,cruise,10.30,55.44,-167.26,1.74,1.00,-2.24,11.65,0,2,0.6685,-0.0797,-167.26,-30.41,not_cal
104375,running,cruise,10.19,55.42,-167.09,1.34,1.00,-2.27,11.54,0,2,0.6716,-0.0770,-167.09,-30.16,not_cal
104453,running,cruise,10.09,55.40,-166.92,1.27,1.00,-2.29,11.44,0,2,0.6716,-0.0770,-166.92,-30.16,not_cal
104535,running,cruise,10.03,55.38,-166.74,0.32,1.00,-2.29,11.38,0,2,0.6642,-0.0776,-166.74,-30.28,not_cal
104611,running,cruise,10.02,55.38,-166.58,-0.02,1.00,-2.26,11.38,0,2,0.6713,-0.0816,-166.58,-30.55,not_cal
104688,running,cruise,10.02,55.38,-166.41,-0.07,1.00,-2.23,11.38,0,2,0.6707,-0.0827,-166.41,-30.65,not_cal
104769,running,cruise,10.04,55.38,-166.24,-0.34,1.00,-2.19,11.39,0,2,0.6677,-0.0773,-166.24,-30.22,not_cal
104847,running,cruise,10.07,55.39,-166.08,-0.23,1.00,-2.15,11.42,0,2,0.6677,-0.0773,-166.08,-30.22,not_cal
104924,running,cruise,10.07,55.39,-165.93,-0.04,1.00,-2.11,11.42,0,2,0.6716,-0.0804,-165.93,-30.44,not_cal
105005,running,cruise,10.07,55.39,-165.76,0.13,1.00,-2.08,11.43,0,2,0.6688,-0.0809,-165.76,-30.52,not_cal
105084,running,cruise,10.04,55.38,-165.61,0.59,1.00,-2.07,11.39,0,2,0.6646,-0.0829,-165.61,-30.73,not_cal
105161,running,cruise,9.99,55.37,-165.46,0.66,1.00,-2.06,11.34,0,2,0.6646,-0.0829,-165.46,-30.73,not_cal
105239,running,cruise,9.95,55.36,-165.31,0.59,1.00,-2.06,11.30,0,2,0.6649,-0.0812,-165.31,-30.58,not_cal
105315,running,cruise,9.91,55.35,-165.16,0.41,1.00,-2.05,11.26,0,2,0.6615,-0.0799,-165.16,-30.51,not_cal
105392,running,cruise,9.88,55.34,-165.01,0.40,1.00,-2.03,11.23,0,2,0.6628,-0.0798,-165.01,-30.48,not_cal
105470,running,cruise,9.85,55.34,-164.86,0.33,1.00,-2.02,11.21,0,2,0.6628,-0.0798,-164.86,-30.48,not_cal
105547,running,cruise,9.83,55.33,-164.71,0.30,1.00,-2.00,11.18,0,2,0.6637,-0.0812,-164.71,-30.59,not_cal
105623,running,cruise,9.81,55.32,-164.57,0.33,1.03,-1.98,11.16,0,2,0.6619,-0.0844,-164.57,-30.89,not_cal
105700,running,cruise,9.79,55.32,-164.42,0.27,1.07,-1.97,11.14,0,2,0.6639,-0.0846,-164.42,-30.88,not_cal
105778,running,cruise,9.77,55.31,-164.28,0.32,1.10,-1.95,11.12,0,2,0.6639,-0.0846,-164.28,-30.88,not_cal
105854,running,cruise,9.74,55.30,-164.14,0.44,1.13,-1.93,11.09,0,2,0.6643,-0.0816,-164.14,-30.62,not_cal
105932,running,cruise,9.71,55.30,-164.00,0.29,1.16,-1.92,11.06,0,2,0.6671,-0.0780,-164.00,-30.28,not_cal
106009,running,cruise,9.69,55.29,-163.86,0.38,1.19,-1.90,11.04,0,2,0.6658,-0.0809,-163.86,-30.55,not_cal
106085,running,cruise,9.65,55.28,-163.72,0.52,1.21,-1.89,11.00,0,2,0.6658,-0.0809,-163.72,-30.55,not_cal
106163,running,cruise,9.62,55.27,-163.58,0.46,1.24,-1.88,10.96,0,2,0.6640,-0.0841,-163.58,-30.84,not_cal
106240,running,cruise,9.57,55.25,-163.44,0.80,1.25,-1.88,10.91,0,2,0.6621,-0.0784,-163.44,-30.37,not_cal
106316,running,cruise,9.52,55.24,-163.31,0.49,1.25,-1.87,10.86,0,2,0.6621,-0.0812,-163.31,-30.61,not_cal
106394,running,cruise,9.49,55.23,-163.17,0.42,1.28,-1.86,10.83,0,2,0.6630,-0.0804,-163.17,-30.53,not_cal
106471,running,cruise,9.44,55.22,-163.04,0.79,1.29,-1.85,10.79,0,2,0.6630,-0.0804,-163.04,-30.53,not_cal
106548,running,cruise,9.40,55.20,-162.90,0.29,1.30,-1.85,10.74,0,2,0.6668,-0.0767,-162.90,-30.18,not_cal
106626,running,cruise,9.40,55.20,-162.76,-0.07,1.36,-1.82,10.74,0,2,0.6594,-0.0799,-162.76,-30.53,not_cal
106703,running,cruise,9.37,55.19,-162.63,0.91,1.39,-1.81,10.71,0,2,0.6602,-0.0815,-162.63,-30.65,not_cal
106778,running,cruise,9.29,55.17,-162.50,0.72,1.37,-1.81,10.63,0,2,0.6602,-0.0815,-162.50,-30.65,not_cal
106856,running,cruise,9.28,55.17,-162.37,-0.05,1.41,-1.79,10.62,0,2,0.6677,-0.0809,-162.37,-30.53,not_cal
106933,running,cruise,9.26,55.16,-162.24,0.64,1.45,-1.77,10.60,0,2,0.6629,-0.0841,-162.24,-30.85,not_cal
107010,running,cruise,9.20,55.14,-162.11,0.84,1.45,-1.78,10.54,0,2,0.6671,-0.0826,-162.11,-30.68,not_cal
107087,running,cruise,9.17,55.13,-161.98,0.03,1.48,-1.76,10.51,0,2,0.6671,-0.0826,-161.98,-30.68,not_cal
107165,running,cruise,9.17,55.13,-161.85,0.28,1.53,-1.74,10.50,0,2,0.6668,-0.0833,-161.85,-30.74,not_cal
107241,running,cruise,9.14,55.12,-161.73,0.29,1.60,-1.70,10.47,0,2,0.6668,-0.0848,-161.73,-30.87,not_cal
107319,running,cruise,9.13,55.12,-161.60,0.18,1.64,-1.68,10.46,0,2,0.6658,-0.0843,-161.60,-30.83,not_cal
107396,running,cruise,9.11,55.11,-161.48,0.42,1.67,-1.67,10.44,0,2,0.6658,-0.0843,-161.48,-30.83,not_cal
107471,running,cruise,9.06,55.09,-161.36,0.73,1.68,-1.66,10.39,0,2,0.6614,-0.0788,-161.36,-30.41,not_cal
107550,running,cruise,9.01,55.08,-161.24,0.55,1.68,-1.66,10.34,0,2,0.6654,-0.0825,-161.24,-30.68,not_cal
107627,running,cruise,8.97,55.06,-161.12,0.87,1.69,-1.65,10.30,0,2,0.6664,-0.0857,-161.12,-30.94,not_cal
107702,running,cruise,8.89,55.03,-161.00,1.29,1.68,-1.66,10.21,0,2,0.6664,-0.0857,-161.00,-30.94,not_cal
107780,running,cruise,8.80,55.00,-160.88,1.23,1.66,-1.67,10.13,0,2,0.6615,-0.0834,-160.88,-30.81,not_cal
107857,running,cruise,8.69,54.97,-160.76,1.71,1.62,-1.69,10.01,0,2,0.6684,-0.0813,-160.76,-30.56,not_cal
107932,running,cruise,8.55,54.92,-160.63,2.28,1.54,-1.73,9.86,0,2,0.6661,-0.0836,-160.63,-30.77,not_cal
108011,running,cruise,8.34,54.84,-160.50,3.03,1.42,-1.79,9.65,0,2,0.6661,-0.0836,-160.50,-30.77,not_cal
108088,running,cruise,8.14,54.77,-160.37,2.69,1.28,-1.86,9.44,0,2,0.6677,-0.0819,-160.37,-30.61,not_cal
108163,running,cruise,7.93,54.70,-160.24,3.28,1.13,-1.93,9.22,0,2,0.6653,-0.0840,-160.24,-30.81,not_cal
108242,running,cruise,7.68,54.61,-160.09,3.18,1.00,-2.06,8.96,0,2,0.6691,-0.0868,-160.09,-31.01,not_cal
108319,running,cruise,7.47,54.53,-159.93,2.79,1.00,-2.14,8.73,0,2,0.6696,-0.0847,-159.93,-30.83,not_cal
108395,running,cruise,7.29,54.46,-159.78,2.23,1.00,-2.20,8.55,0,2,0.6696,-0.0847,-159.78,-30.83,not_cal
108472,running,cruise,7.16,54.41,-159.62,1.48,1.00,-2.25,8.41,0,2,0.6640,-0.0867,-159.62,-31.05,not_cal
108550,running,cruise,7.05,54.38,-159.45,1.44,1.00,-2.27,8.30,0,2,0.6647,-0.0875,-159.45,-31.12,not_cal
108626,running,cruise,6.95,54.34,-159.29,1.39,1.00,-2.30,8.19,0,2,0.6632,-0.0869,-159.29,-31.09,not_cal
108703,running,cruise,6.89,54.31,-159.12,0.57,1.00,-2.30,8.12,0,2,0.6632,-0.0869,-159.12,-31.09,not_cal
108780,running,cruise,6.82,54.29,-158.95,1.16,1.00,-2.30,8.06,0,2,0.6626,-0.0862,-158.95,-31.03,not_cal
108856,running,cruise,6.72,54.25,-158.78,1.45,1.00,-2.42,7.95,0,2,0.6551,-0.0862,-158.78,-31.12,not_cal
108934,running,cruise,6.64,54.22,-158.60,0.89,1.00,-2.43,7.87,0,2,0.6566,-0.0886,-158.60,-31.30,not_cal
109012,running,cruise,6.56,54.19,-158.42,1.36,1.00,-2.45,7.79,0,2,0.6566,-0.0886,-158.42,-31.30,not_cal
109087,running,cruise,6.44,54.14,-158.24,1.89,1.00,-2.48,7.66,0,2,0.6639,-0.0857,-158.24,-30.97,not_cal
109165,running,cruise,6.32,54.09,-158.06,1.53,1.00,-2.52,7.53,0,2,0.6630,-0.0888,-158.06,-31.24,not_cal
109242,running,cruise,6.20,54.04,-157.87,1.98,1.00,-2.56,7.40,0,2,0.6637,-0.0909,-157.87,-31.41,not_cal
109319,running,cruise,6.05,53.98,-157.69,2.24,1.00,-2.62,7.24,0,2,0.6637,-0.0909,-157.69,-31.41,not_cal
109396,running,cruise,5.91,53.92,-157.49,1.55,1.00,-2.68,7.10,0,2,0.6604,-0.0874,-157.49,-31.15,not_cal
109473,running,cruise,5.78,53.87,-157.29,2.26,1.00,-2.73,6.96,0,2,0.6565,-0.0890,-157.29,-31.34,not_cal
109551,running,cruise,5.60,53.79,-157.09,2.34,1.00,-2.92,6.77,0,2,0.6622,-0.0893,-157.09,-31.30,not_cal
109663,running,cruise,5.38,53.70,-156.77,2.27,1.00,-3.02,6.53,0,2,0.6598,-0.0869,-156.77,-31.12,not_cal
109740,running,cruise,5.18,53.61,-156.55,3.33,1.00,-3.13,6.31,0,2,0.6591,-0.0897,-156.55,-31.37,not_cal
109817,running,cruise,4.94,53.51,-156.32,3.01,1.00,-3.27,6.06,0,2,0.6591,-0.0897,-156.32,-31.37,not_cal
109894,running,cruise,4.76,53.43,-156.08,2.31,1.00,-3.37,5.87,0,2,0.6569,-0.0839,-156.08,-30.89,not_cal
109971,running,cruise,4.59,53.35,-155.83,2.49,1.00,-3.53,5.69,0,2,0.6588,-0.0875,-155.83,-31.18,not_cal
110051,running,cruise,4.41,53.27,-155.56,2.43,1.00,-3.63,5.49,0,2,0.6555,-0.0878,-155.56,-31.25,not_cal
110132,running,cruise,4.27,53.21,-155.27,1.33,1.00,-3.70,5.34,0,2,0.6555,-0.0878,-155.27,-31.25,not_cal
110211,running,cruise,4.21,53.18,-154.99,0.83,1.00,-3.70,5.27,0,2,0.6594,-0.0909,-154.99,-31.46,not_cal
110289,running,cruise,4.14,53.15,-154.72,0.98,1.00,-3.71,5.20,0,2,0.6595,-0.0906,-154.72,-31.44,not_cal
110366,running,cruise,4.09,53.12,-154.44,0.48,1.00,-3.70,5.15,0,2,0.6553,-0.0874,-154.44,-31.21,not_cal
110446,running,cruise,4.06,53.11,-154.16,0.47,1.00,-3.68,5.12,0,2,0.6507,-0.0910,-154.16,-31.58,not_cal
110524,running,cruise,4.01,53.09,-153.89,0.83,1.00,-3.67,5.06,0,2,0.6507,-0.0910,-153.89,-31.58,not_cal
110602,running,cruise,3.97,53.07,-153.62,0.40,1.00,-3.66,5.02,0,2,0.6570,-0.0930,-153.62,-31.67,not_cal
110681,running,cruise,3.95,53.06,-153.34,0.37,1.00,-3.62,5.00,0,2,0.6548,-0.0941,-153.34,-31.79,not_cal
110763,running,cruise,3.91,53.03,-153.06,0.63,1.00,-3.61,4.95,0,2,0.6493,-0.0928,-153.06,-31.75,not_cal
110840,running,cruise,3.89,53.02,-152.80,0.17,1.00,-3.58,4.92,0,2,0.6493,-0.0928,-152.80,-31.75,not_cal
110918,running,cruise,3.87,53.01,-152.53,0.40,1.00,-3.55,4.90,0,2,0.6558,-0.0913,-152.53,-31.54,not_cal
110999,running,cruise,3.83,52.99,-152.26,0.57,1.00,-3.53,4.86,0,2,0.6560,-0.0914,-152.26,-31.55,not_cal
111077,running,cruise,3.79,52.97,-152.00,0.48,1.00,-3.51,4.82,0,2,0.6524,-0.0974,-152.00,-32.11,not_cal
111156,running,cruise,3.76,52.95,-151.73,0.60,1.00,-3.49,4.78,0,2,0.6574,-0.0953,-151.73,-31.87,not_cal
111234,running,cruise,3.70,52.92,-151.47,1.05,1.00,-3.50,4.71,0,2,0.6574,-0.0953,-151.47,-31.87,not_cal
111311,running,cruise,3.64,52.89,-151.22,0.85,1.00,-3.50,4.65,0,2,0.6528,-0.0969,-151.22,-32.06,not_cal
111391,running,cruise,3.59,52.86,-150.95,0.66,1.00,-3.50,4.59,0,2,0.6524,-0.0967,-150.95,-32.05,not_cal
111472,running,cruise,3.54,52.83,-150.69,0.78,1.00,-3.50,4.53,0,2,0.6570,-0.0958,-150.69,-31.91,not_cal
111549,running,cruise,3.49,52.81,-150.42,0.52,1.00,-3.54,4.48,0,2,0.6570,-0.0958,-150.42,-31.91,not_cal
111627,running,cruise,3.46,52.79,-150.16,0.38,1.00,-3.52,4.44,0,2,0.6566,-0.0939,-150.16,-31.76,not_cal
111704,running,cruise,3.44,52.78,-149.90,0.21,1.00,-3.49,4.42,0,2,0.6507,-0.0969,-149.90,-32.09,not_cal
111780,running,cruise,3.43,52.77,-149.65,0.19,1.00,-3.46,4.41,0,2,0.6594,-0.0991,-149.65,-32.17,not_cal
111858,running,cruise,3.42,52.76,-149.40,0.15,1.00,-3.43,4.39,0,2,0.6594,-0.0991,-149.40,-32.17,not_cal
111934,running,cruise,3.41,52.76,-149.15,0.16,1.00,-3.39,4.38,0,2,0.6588,-0.0953,-149.15,-31.85,not_cal
112012,running,cruise,3.39,52.75,-148.90,0.27,1.00,-3.36,4.36,0,2,0.6577,-0.1000,-148.90,-32.26,not_cal
112089,running,cruise,3.37,52.74,-148.65,0.26,1.00,-3.33,4.34,0,2,0.6608,-0.0945,-148.65,-31.76,not_cal
112166,running,cruise,3.35,52.72,-148.41,0.42,1.00,-3.31,4.32,0,2,0.6608,-0.0945,-148.41,-31.76,not_cal
112243,running,cruise,3.32,52.70,-148.17,0.54,1.00,-3.29,4.28,0,2,0.6590,-0.0942,-148.17,-31.75,not_cal
112320,running,cruise,3.28,52.68,-147.93,0.55,1.00,-3.28,4.24,0,2,0.6588,-0.0977,-147.93,-32.05,not_cal
112397,running,cruise,3.24,52.66,-147.69,0.57,1.00,-3.26,4.19,0,2,0.6597,-0.0958,-147.69,-31.88,not_cal
112474,running,cruise,3.21,52.64,-147.45,0.58,1.00,-3.25,4.15,0,2,0.6563,-0.0997,-147.45,-32.25,not_cal
112551,running,cruise,3.16,52.60,-147.21,1.00,1.00,-3.25,4.09,0,2,0.6563,-0.0997,-147.21,-32.25,not_cal
112628,running,cruise,3.08,52.55,-146.97,1.16,1.00,-3.27,4.00,0,2,0.6541,-0.0965,-146.97,-32.01,not_cal
112705,running,braking,2.99,52.50,-146.78,1.80,0.00,-1.38,3.90,0,2,0.6539,-0.0977,-146.78,-32.12,not_cal
112781,running,dwelling,2.89,52.43,-146.73,1.00,0.00,0.00,3.77,600,2,0.6542,-0.0955,-146.73,-31.92,not_cal
112857,running,dwelling,2.86,52.41,-146.73,0.56,0.00,0.00,3.74,590,2,0.6542,-0.0955,-146.73,-31.92,not_cal
112933,running,dwelling,2.80,52.37,-146.74,1.15,0.00,0.00,3.66,580,2,0.6576,-0.0962,-146.74,-31.94,not_cal
113010,running,dwelling,2.73,52.32,-146.74,0.83,0.00,0.00,3.58,570,2,0.6544,-0.1009,-146.74,-32.39,not_cal
113086,running,dwelling,2.67,52.29,-146.74,0.99,0.00,0.00,3.52,560,2,0.6579,-0.0987,-146.74,-32.15,not_cal
113162,running,dwelling,2.60,52.24,-146.74,1.25,0.00,0.00,3.43,550,2,0.6579,-0.0987,-146.74,-32.15,not_cal
113239,running,dwelling,2.52,52.19,-146.74,1.15,0.00,0.00,3.34,540,2,0.6565,-0.0988,-146.74,-32.18,not_cal
113314,running,dwelling,2.44,52.13,-146.74,1.49,0.00,0.00,3.24,530,2,0.6527,-0.0995,-146.74,-32.29,not_cal
113392,running,dwelling,2.33,52.06,-146.74,1.77,0.00,0.00,3.11,520,2,0.6542,-0.1042,-146.74,-32.66,not_cal
113468,running,dwelling,2.23,51.99,-146.75,1.20,0.00,0.00,2.99,510,2,0.6542,-0.1042,-146.75,-32.66,not_cal
113544,running,dwelling,2.18,51.96,-146.75,0.93,0.00,0.00,2.93,500,2,0.6562,-0.1014,-146.75,-32.40,not_cal
113621,running,dwelling,2.07,51.89,-146.75,1.96,0.00,0.00,2.81,490,2,0.6497,-0.1018,-146.75,-32.52,not_cal
113697,running,dwelling,1.98,51.83,-146.75,1.08,0.00,0.00,2.69,480,2,0.6542,-0.1028,-146.75,-32.54,not_cal
113773,running,dwelling,1.90,51.78,-146.75,1.31,0.00,0.00,2.61,470,2,0.6542,-0.1028,-146.75,-32.54,not_cal
113851,running,dwelling,1.80,51.72,-146.75,1.78,0.00,0.00,2.49,460,2,0.6525,-0.1007,-146.75,-32.39,not_cal
113926,running,dwelling,1.70,51.65,-146.75,1.55,0.00,0.00,2.37,450,2,0.6518,-0.0955,-146.75,-31.95,not_cal
114003,running,dwelling,1.61,51.59,-146.76,1.51,0.00,0.00,2.26,440,2,0.6488,-0.1001,-146.76,-32.39,not_cal
114079,running,dwelling,1.48,51.50,-146.76,1.99,0.00,0.00,2.11,430,2,0.6488,-0.1001,-146.76,-32.39,not_cal
114155,running,dwelling,1.37,51.43,-146.76,1.63,0.00,0.00,1.98,420,2,0.6538,-0.1033,-146.76,-32.60,not_cal
114232,running,dwelling,1.23,51.34,-146.76,2.78,0.00,0.00,1.82,410,2,0.6474,-0.1040,-146.76,-32.75,not_cal
114308,running,dwelling,1.06,51.23,-146.76,2.39,0.00,0.00,1.62,400,2,0.6507,-0.1037,-146.76,-32.68,not_cal
114384,running,dwelling,0.95,51.16,-146.76,1.15,0.00,0.00,1.50,390,2,0.6507,-0.1037,-146.76,-32.68,not_cal
114459,running,dwelling,0.86,51.10,-146.77,1.79,0.00,0.00,1.40,380,2,0.6549,-0.1057,-146.77,-32.79,not_cal
114537,running,dwelling,0.75,51.02,-146.77,1.42,0.00,0.00,1.27,370,2,0.6525,-0.1035,-146.77,-32.63,not_cal
114614,running,dwelling,0.69,50.98,-146.77,0.86,0.00,0.00,1.20,360,2,0.6496,-0.1051,-146.77,-32.81,not_cal
